qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.3,0.08997,0.001,0.00503,5.9e-12,0.00334,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-12,0.00334
0.3,0.08996,0.002,0.00603,5.6e-11,0.00545,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-11,0.00545
0.3,0.08995,0.003,0.00703,4.9e-10,0.00759,0.0,0.0,0.0,0.0,0.0,0.0,4.9e-10,0.00759
0.3,0.08994,0.004,0.00803,3.78e-09,0.00913,0.0,0.0,0.0,0.0,0.0,0.0,3.78e-09,0.00913
0.3,0.08992,0.005,0.00903,2.52e-08,0.00963,0.0,0.0,0.0,0.0,0.0,0.0,2.52e-08,0.00963
0.3,0.0899,0.006,0.01003,1.43e-07,0.00919,0.0,0.0,0.0,0.0,0.0,0.0,1.43e-07,0.00919
0.3,0.08988,0.00701,0.01103,6.99e-07,0.00832,0.0,0.0,0.0,0.0,0.0,0.0,6.99e-07,0.00832
0.3,0.08986,0.00801,0.01203,2.9e-06,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-06,0.0075
0.3,0.08983,0.00901,0.01303,1.03e-05,0.00685,0.0,0.0,0.0,0.0,0.0,0.0,1.03e-05,0.00685
0.3,0.0898,0.01001,0.01403,3.12e-05,0.00618,0.0,0.0,0.0,0.0,0.0,0.0,3.12e-05,0.00618
0.3,0.08977,0.01101,0.01503,8.11e-05,0.00533,0.0,0.0,0.0,0.0,0.0,0.0,8.11e-05,0.00533
0.3,0.08974,0.01201,0.01603,0.00109,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.00109,0.0261
0.3,0.08971,0.01301,0.01703,0.00211,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.00211,0.0206
0.3,0.08968,0.01401,0.01803,0.00357,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.00357,0.0165
0.3,0.08964,0.01502,0.01903,0.00537,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.00537,0.0138
0.3,0.0896,0.01602,0.02003,0.00726,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.00726,0.0121
0.3,0.08956,0.01702,0.02103,0.00987,0.0117,0.000696,0.000867,0.0,0.0,0.000253,0.0,0.00892,0.0109
0.3,0.08951,0.01802,0.02203,0.012,0.0116,0.00146,0.00182,0.0,0.0,0.000491,0.0,0.01,0.00979
0.3,0.08947,0.01902,0.02303,0.0132,0.0117,0.00221,0.00276,0.0,0.0,0.000712,0.0,0.0103,0.00889
0.3,0.08942,0.02003,0.02403,0.0135,0.012,0.00301,0.00376,0.0,0.0,0.000939,0.0,0.00953,0.00825
0.3,0.08937,0.02103,0.02503,0.0129,0.0127,0.00385,0.00482,0.0,0.0,0.00118,0.0,0.00789,0.00788
